Reference,Person,Register,Variety,Referentiality
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,1,S1A,HK,referential
overt,3,S1A,HK,referential
overt,3,S1A,HK,referential
overt,it,S1A,HK,non-referential
overt,3,S1A,HK,referential
overt,3,S1A,HK,referential
overt,3,S1A,HK,referential
overt,3,S1A,HK,referential
overt,3,S1A,HK,referential
overt,3,S1A,HK,referential
overt,it,S1A,HK,non-referential
overt,3,S1A,HK,referential
overt,3,S1A,HK,referential
overt,it,S1A,HK,non-referential
overt,it,S1A,HK,non-referential
overt,it,S1A,HK,non-referential
overt,3,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,2,S1A,HK,referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,there,S1A,HK,non-referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,1,S1B,HK,referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,3,S1B,HK,referential
overt,it,S1B,HK,non-referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
